Tipo de Publicacion;Titulo;Nombre de Publicacion;Estado;Ambito;Tipo;Autores;Ejercicio
ARTICULO;Physiological and immune response of Litopenaeus vannamei undergoing the acute phase of the necrotizing hepatopancreatitis disease and after being treated with oxytetracycline and FF;Latin American Journal of Aquatic Research                                                                                                            ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Martinez Cordova, L. R., Gollas Galvan, T., Garibay Valdez, E., Valenzuela Gutierrez, R., Martinez Porchas, M., Porchas Cornejo, M. A., Sanchez Paz, J. A., Mendoza Cano, J. F.;2016
ARTICULO;Genome-wide association mapping of anther extrusion in hexaploid spring wheat.;ANNUAL WHEAT NEWS LETTER                                                                                                                              ;PUBLICADO;NACIONAL;INDEXADO ISI O CONACYT;Castellanos Cervantes, T. R.;2016
ARTICULO;Residential Water Demand in a Mexican Biosphere Reserve: Evidence of the Effects of Perceived Price;Water                                                                                                                                                 ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Almendarez Hernandez, M. A., Aviles Polanco, G., Hernandez Trejo, V., Ortega Rubio, A., Beltran Morales, L. F.;2016
ARTICULO;MODELING OF GROWTH DEPENSATION OF GEODUCK CLAM PANOPEA GLOBOSA BASED ON A MULTIMODEL INFERENCE APPROACH;Journal of Shellfish Research                                                                                                                         ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Luquin Covarrubias, M. A., Morales Bojorquez, E., Gonzalez Pelaez, S. S., Hidalgo De la Toba, J. A., Lluch Cota, D. B.;2016
ARTICULO;Protective effect of Aloe vera in Litopenaeus vannamei challenged with Vibrio parahaemolyticus and white spot syndrome virus;Aquaculture                                                                                                                                           ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Trejo Flores, J. V., Luna Gonzalez, A., Alvarez Ruiz, P., Escamilla Montes, R., Peraza Gomez, V., Diarte Plata, G., Esparza Leal, H. M., Campa Cordova, A. I., Gamez Jimenez, C., Rubio Castro, A.;2016
ARTICULO;Variabilidad temporal de la produccion de praderas de zacate buffel (Cenchrus ciliaris L.) en regiones aridas;ECOSISTEMAS Y RECURSOS AGROPECUARIOS                                                                                                                  ;PUBLICADO;NACIONAL;INDEXADO ISI O CONACYT;Silva Bejarano, C., Pena Garcillan, P.;2016
ARTICULO;Parasitism of Cuterebra (Diptera: Oestridae) on rodents of islands of the Gulf of California, Mexico;Journal of Parasitology and Vector Biology                                                                                                            ;PUBLICADO;INTERNACIONAL;ABRITRADOS;Arnaud Franco, G. A., Rodriguez Moreno, A., Cordero Tapia, A., Sandoval, S.;2016
ARTICULO;A desiccation-tolerant nematode as live feed for Litopenaeus vannamei (Boone) larvae;Aquaculture Research                                                                                                                                  ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Seychelles, L., Mercier ., L. S., Holmer, S., Wittke, M., Ehlers, R.;2016
ARTICULO;Prevalence and intensity of flea Tunga monositus (Siphonaptera) in an insular population of Peromyscus maniculatus (Rodentia) from Northwest Mexico;Mammalia                                                                                                                                              ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Camargo, I., Romero Callejas, E., Cornejo Latorre, C., Rios, E., Alvarez Castaneda, S. T.;2016
ARTICULO;Crassostrea gigas exposure to the dinoflagellate Prorocentrum lima: Histological and gene expression effects on the digestive gland;Marine Environmental Research                                                                                                                         ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Romero Geraldo, R. J., Garcia Lagunas, N., Hernandez Saavedra, N. Y.;2016
ARTICULO;Comparative performance of the mussels Perna perna and Perna viridis, cultivated at four different depths;BRAZILIAN JOURNAL OF OCEANOGRAPHY                                                                                                                     ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Garcia, M., Lodeiros Seijo, C., Freites, L., Cordova, H., Mazon Suastegui, J. M., Babarro, J.;2016
ARTICULO;Genetic variation in Heteromys nelsoni (Rodentia: Heteromyidae) reveals its possible natural extinction;Mammalia                                                                                                                                              ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Rios, E., Lorenzo, C., Alvarez Castaneda, S. T.;2016
ARTICULO;Geographical extension of Chaetodipus fallax (Rodentia: Heteromyidae) in the Baja California Peninsula;Mammalia                                                                                                                                              ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Camargo, I., Rios, E., Alvarez Castaneda, S. T.;2016
ARTICULO;Effect of dietary protein content on growth rate, survival and body composition of juvenile cauque river prawn, Macrobrachium americanum (Bate 1868);Aquaculture Research                                                                                                                                  ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Mendez Martinez, Y., Yamasaki Granados, S., Garcia Guerrero, M. U., Martinez Cordova, L. R., Rivas Vega, M. E., Arcos Ortega, G. F., Cortes Jacinto, E.;2016
ARTICULO;Purine metabolism in response to hypoxic conditions associated with breath-hold diving and exercise in erythrocytes and plasma from bottlenose dolphins (Tursiops truncatus);Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology                                                                    ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Del Castillo Velasco-martinez, I., Hernandez Camacho, C. J., Mendez Rodriguez, L. C., Zenteno Savin, T.;2016
ARTICULO;El poder de la biotecnologia en la resolucion de Problemasagricolas;Recursos Naturales y Sociedad                                                                                                                         ;PUBLICADO;NACIONAL;ABRITRADOS;Gomez Anduro, G. A., Romero Vivas, E., Hernandez Gonzalez, J. A., Arce Montoya, M.;2016
ARTICULO;Plantas como biofabricas de vacunas orales para animales;Recursos Naturales y Sociedad                                                                                                                         ;PUBLICADO;NACIONAL;ABRITRADOS;Angulo Valadez, C. E., Carlos, P., Meza, B., Sandez, C., Celis, R., Guluarte, C., Martinez, S., Sosa, R., Ramos, A., Valladares, L., Hernandez, R., Dibene, A., Barrera, S., Del Tejo, R.;2016
ARTICULO;Sexual dimorphism and morphometric maturity in males of Ucides occidentalis (Ortmann, 1897) (Brachyura, Ocypodidae) in the Gulf of Guayaquil, Ecuador;CRUSTACEANA                                                                                                                                           ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Zambrano, R., Aragon Noriega, E. A.;2016
ARTICULO;Mercury and selenium concentrations in marine shrimp of NW Mexico: health risk assessment.;Environmental Monitoring and assessment                                                                                                               ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Fras Espericueta, M., Ramos Magana, B., Ruelas Inzunza, J., Soto Jimenez, M., Escobar Sanchez, O., Aguilar Juarez, M., Izaguirre -fierro, G., Osuna Martinez, C., Voltolina Lobina, D.;2016
ARTICULO;Uso de humatos de vermicompost para disminuir el efecto de la salinidad en el crecimiento y desarrollo de albahaca (Ocimum basilicum L.);REVISTA MEXICANA DE CIENCIAS AGRICOLAS                                                                                                                ;PUBLICADO;NACIONAL;INDEXADO ISI O CONACYT;Reyes Perez, J. J., Murillo Amador, B., Nieto Garibay, A., Troyo Dieguez, E., Rueda Puente, E. O., Hernandez Montiel, L. G., Preciado Rangel, P., Beltran Morales, A., Rodriguez Feliz, F., Lopez Bustamante, R. J.;2016
ARTICULO;Prototype of a low-cost towed array with data-logging and short-range telemetry;Journal of the Acoustical Society of America                                                                                                          ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Romero Vivas, E., Von Borstel Luna, F. D., Villa Medina, J. F., Bustamante Palacios, O., Beristain, S., Gutierrez Jaguey, J.;2016
ARTICULO;Acoustic cam on a remote operated vehicle for coral reef soundscape recording;Journal of the Acoustical Society of America                                                                                                          ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Romero Vivas, E., Gutierrez Jaguey, J., Bustamante Palacios, O., Villa Medina, J. F., Beristain, S., Von Borstel Luna, F. D.;2016
ARTICULO;Seasonal acoustic behaviour of blue whale (Balaenoptera musculus) in the Gulf of California, Mexico;Marine Mammal Science                                                                                                                                 ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Paniagua Mendoza, A., Gendron, D., Romero Vivas, E., Hildebrand, J.;2016
ARTICULO;Revision of the taxonomy of the Chiapan deer mouse, Peromyscus zarhynchus, with the description of a new species;Journal of Mammalogy                                                                                                                                  ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Lorenzo, C., Alvarez Castaneda, S. T., Perez-consuegra, S. G., Patton, J. L.;2016
ARTICULO;New perspectives on trophic guilds of bats in North and Central America.;Journal of Mammalogy                                                                                                                                  ;PUBLICADO;NACIONAL;INDEXADO ISI O CONACYT;Segura-trujillo, C. A., Lidicker, Jr, W. Z., Alvarez Castaneda, S. T.;2016
ARTICULO;The effects of dietary supplementation with butyrate and polyhydroxybutyrate on the digestive capacity and intestinal morphology of Pacific White Shrimp (Litopenaeus vannamei);Marine & Freshwater Behaviour & Physiology MFBP2016-4-3                                                                                              ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Silva, B., Jesus, G. F. A., Seiffert, W. Q., Vieira, F. N., Mourinol, J. L. P., Jatoba, A., Nolasco Soria, H. G.;2016
ARTICULO;INDIVIDUAL GROWTH ESTIMATION OF UCIDES OCCIDENTALIS (BRACHYURA, OCYPODIDAE) IN THE GULF OF GUAYAQUIL, ECUADOR BY INDIRECT METHODS AND MULTI-MODEL SELECTION;Crustaceana                                                                                                                                           ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Zambrano, R., Aragon Noriega, E. A., Galindo Cortes, G., Jimenez Badillo, L., Peralta, M.;2016
ARTICULO;Scope for growth of juvenile Cortez oyster, Crassostrea corteziensis fed isocaloric diets made up with microalgae and cereal flours.;Latin American Journal of Aquatic Research                                                                                                            ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Maeda Martinez, A. N., Saucedo Lastra, P. E., Mazon Suastegui, J. M., Acosta Salmon, H., Romero Melendez, Z.;2016
